cell,tag,env,engine,l_min,tau,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V0.5_c2,bgs,2,lfmm,2,0.1,35,334,13,0.0144568006843456,371,13,0.0130150173276858
V0.5_c2,bgs,2,lfmm,2,0.15,35,334,13,0.0144568006843456,373,13,0.0129452317119877
V0.5_c2,bgs,2,lfmm,2,0.2,35,334,13,0.0144568006843456,365,13,0.0132289628180039
V0.5_c2,bgs,2,lfmm,2,0.3,35,334,13,0.0144568006843456,354,13,0.0136400322841001
V0.5_c2,bgs,2,lfmm,2,0.4,35,334,13,0.0144568006843456,358,13,0.013487629688747
V0.5_c2,bgs,2,lfmm,2,0.5,35,334,13,0.0144568006843456,356,13,0.0135634028892456
V0.5_c2,bgs,2,lfmm,2,0.7,35,334,13,0.0144568006843456,376,13,0.0128419452887538
V0.5_c2,bgs,2,lfmm,3,0.01,35,287,12,0.0143354902936784,307,13,0.0157282456956724
V0.5_c2,bgs,2,lfmm,3,0.02,35,287,12,0.0143354902936784,307,13,0.0157282456956724
V0.5_c2,bgs,2,lfmm,3,0.05,35,287,12,0.0143354902936784,320,12,0.0128571428571429
V0.5_c2,bgs,2,lfmm,3,0.1,35,287,12,0.0143354902936784,317,12,0.0129788192879676
V0.5_c2,bgs,2,lfmm,3,0.15,35,287,12,0.0143354902936784,317,12,0.0129788192879676
V0.5_c2,bgs,2,lfmm,3,0.2,35,287,12,0.0143354902936784,316,12,0.0130198915009042
V0.5_c2,bgs,2,lfmm,3,0.3,35,287,12,0.0143354902936784,309,12,0.0133148404993065
V0.5_c2,bgs,2,lfmm,3,0.4,35,287,12,0.0143354902936784,316,12,0.0130198915009042
V0.5_c2,bgs,2,lfmm,3,0.5,35,287,12,0.0143354902936784,312,12,0.0131868131868132
V0.5_c2,bgs,2,lfmm,3,0.7,35,287,12,0.0143354902936784,319,12,0.012897447380206
V0.5_c2,bgs,2,lfmm,5,0.01,35,226,12,0.018204804045512,229,13,0.021085464753587
V0.5_c2,bgs,2,lfmm,5,0.02,35,226,12,0.018204804045512,229,13,0.021085464753587
V0.5_c2,bgs,2,lfmm,5,0.05,35,226,12,0.018204804045512,237,12,0.0173598553345389
V0.5_c2,bgs,2,lfmm,5,0.1,35,226,12,0.018204804045512,236,12,0.0174334140435835
V0.5_c2,bgs,2,lfmm,5,0.15,35,226,12,0.018204804045512,238,12,0.0172869147659064
V0.5_c2,bgs,2,lfmm,5,0.2,35,226,12,0.018204804045512,239,12,0.0172145845786013
V0.5_c2,bgs,2,lfmm,5,0.3,35,226,12,0.018204804045512,238,12,0.0172869147659064
V0.5_c2,bgs,2,lfmm,5,0.4,35,226,12,0.018204804045512,242,12,0.0170011806375443
V0.5_c2,bgs,2,lfmm,5,0.5,35,226,12,0.018204804045512,241,12,0.0170717249555424
V0.5_c2,bgs,2,lfmm,5,0.7,35,226,12,0.018204804045512,236,12,0.0174334140435835
V0.5_c2,bgs,2,lfmm,10,0.01,35,152,12,0.0270676691729323,166,12,0.0247848537005163
V0.5_c2,bgs,2,lfmm,10,0.02,35,152,12,0.0270676691729323,168,12,0.0244897959183673
V0.5_c2,bgs,2,lfmm,10,0.05,35,152,12,0.0270676691729323,175,12,0.0235102040816327
V0.5_c2,bgs,2,lfmm,10,0.1,35,152,12,0.0270676691729323,175,12,0.0235102040816327
V0.5_c2,bgs,2,lfmm,10,0.15,35,152,12,0.0270676691729323,174,12,0.0236453201970443
V0.5_c2,bgs,2,lfmm,10,0.2,35,152,12,0.0270676691729323,173,12,0.0237819983484723
V0.5_c2,bgs,2,lfmm,10,0.3,35,152,12,0.0270676691729323,171,12,0.0240601503759399
V0.5_c2,bgs,2,lfmm,10,0.4,35,152,12,0.0270676691729323,167,12,0.0246364414029085
V0.5_c2,bgs,2,lfmm,10,0.5,35,152,12,0.0270676691729323,163,12,0.0252410166520596
V0.5_c2,bgs,2,lfmm,10,0.7,35,152,12,0.0270676691729323,161,12,0.0255545696539485
V0.5_c2,bgs,3,emmax,2,0.01,38,189,7,0.00682261208576998,265,9,0.00804369414101291
V0.5_c2,bgs,3,emmax,2,0.02,38,189,7,0.00682261208576998,263,9,0.00810486291775065
V0.5_c2,bgs,3,emmax,2,0.05,38,189,7,0.00682261208576998,257,9,0.00829408150727012
V0.5_c2,bgs,3,emmax,2,0.1,38,189,7,0.00682261208576998,252,9,0.00845864661654135
V0.5_c2,bgs,3,emmax,2,0.15,38,189,7,0.00682261208576998,249,9,0.00856055802155992
V0.5_c2,bgs,3,emmax,2,0.2,38,189,7,0.00682261208576998,240,9,0.00888157894736842
V0.5_c2,bgs,3,emmax,2,0.3,38,189,7,0.00682261208576998,229,9,0.00930820501034245
V0.5_c2,bgs,3,emmax,2,0.4,38,189,7,0.00682261208576998,215,8,0.00783353733170135
V0.5_c2,bgs,3,emmax,2,0.5,38,189,7,0.00682261208576998,205,8,0.00821566110397946
V0.5_c2,bgs,3,emmax,2,0.7,38,189,7,0.00682261208576998,189,8,0.00891116680590365
V0.5_c2,bgs,3,emmax,3,0.01,38,149,7,0.00865418580007065,204,9,0.0104489164086687
V0.5_c2,bgs,3,emmax,3,0.02,38,149,7,0.00865418580007065,202,9,0.0105523710265763
V0.5_c2,bgs,3,emmax,3,0.05,38,149,7,0.00865418580007065,198,9,0.0107655502392344
V0.5_c2,bgs,3,emmax,3,0.1,38,149,7,0.00865418580007065,196,9,0.010875402792696
V0.5_c2,bgs,3,emmax,3,0.15,38,149,7,0.00865418580007065,192,9,0.0111019736842105
V0.5_c2,bgs,3,emmax,3,0.2,38,149,7,0.00865418580007065,189,9,0.0112781954887218
V0.5_c2,bgs,3,emmax,3,0.3,38,149,7,0.00865418580007065,180,9,0.0118421052631579
V0.5_c2,bgs,3,emmax,3,0.4,38,149,7,0.00865418580007065,172,8,0.00979192166462668
V0.5_c2,bgs,3,emmax,3,0.5,38,149,7,0.00865418580007065,166,8,0.010145846544071
V0.5_c2,bgs,3,emmax,3,0.7,38,149,7,0.00865418580007065,151,8,0.0111537120948066
V0.5_c2,bgs,3,emmax,5,0.01,38,107,7,0.0120511559272012,153,9,0.0139318885448916
V0.5_c2,bgs,3,emmax,5,0.02,38,107,7,0.0120511559272012,151,9,0.0141164168699895
V0.5_c2,bgs,3,emmax,5,0.05,38,107,7,0.0120511559272012,146,9,0.0145998558038933
V0.5_c2,bgs,3,emmax,5,0.1,38,107,7,0.0120511559272012,146,9,0.0145998558038933
V0.5_c2,bgs,3,emmax,5,0.15,38,107,7,0.0120511559272012,143,9,0.0149061464850939
V0.5_c2,bgs,3,emmax,5,0.2,38,107,7,0.0120511559272012,141,9,0.0151175811870101
V0.5_c2,bgs,3,emmax,5,0.3,38,107,7,0.0120511559272012,137,9,0.0155589704187476
V0.5_c2,bgs,3,emmax,5,0.4,38,107,7,0.0120511559272012,127,8,0.0132615002072109
V0.5_c2,bgs,3,emmax,5,0.5,38,107,7,0.0120511559272012,121,8,0.0139190952588082
V0.5_c2,bgs,3,emmax,5,0.7,38,107,7,0.0120511559272012,110,8,0.015311004784689
V0.5_c2,bgs,3,emmax,10,0.01,38,57,7,0.0226223453370268,82,9,0.02599486521181
V0.5_c2,bgs,3,emmax,10,0.02,38,57,7,0.0226223453370268,80,9,0.0266447368421053
V0.5_c2,bgs,3,emmax,10,0.05,38,57,7,0.0226223453370268,79,9,0.0269820119920053
V0.5_c2,bgs,3,emmax,10,0.1,38,57,7,0.0226223453370268,79,9,0.0269820119920053
V0.5_c2,bgs,3,emmax,10,0.15,38,57,7,0.0226223453370268,77,9,0.0276828434723172
V0.5_c2,bgs,3,emmax,10,0.2,38,57,7,0.0226223453370268,72,9,0.0296052631578947
V0.5_c2,bgs,3,emmax,10,0.3,38,57,7,0.0226223453370268,70,9,0.0304511278195489
V0.5_c2,bgs,3,emmax,10,0.4,38,57,7,0.0226223453370268,69,8,0.0244088482074752
V0.5_c2,bgs,3,emmax,10,0.5,38,57,7,0.0226223453370268,68,8,0.0247678018575851
V0.5_c2,bgs,3,emmax,10,0.7,38,57,7,0.0226223453370268,57,8,0.0295475530932595
V0.5_c2,bgs,3,lfmm,2,0.01,38,318,10,0.00827540549486925,366,13,0.0121512798389416
V0.5_c2,bgs,3,lfmm,2,0.02,38,318,10,0.00827540549486925,366,13,0.0121512798389416
V0.5_c2,bgs,3,lfmm,2,0.05,38,318,10,0.00827540549486925,360,13,0.0123538011695906
V0.5_c2,bgs,3,lfmm,2,0.1,38,318,10,0.00827540549486925,357,13,0.0124576146247973
V0.5_c2,bgs,3,lfmm,2,0.15,38,318,10,0.00827540549486925,362,12,0.0104681593486479
V0.5_c2,bgs,3,lfmm,2,0.2,38,318,10,0.00827540549486925,358,12,0.0105851220229344
V0.5_c2,bgs,3,lfmm,2,0.3,38,318,10,0.00827540549486925,346,12,0.0109522360815333
V0.5_c2,bgs,3,lfmm,2,0.4,38,318,10,0.00827540549486925,333,11,0.00956219377272009
V0.5_c2,bgs,3,lfmm,2,0.5,38,318,10,0.00827540549486925,323,11,0.00985823692357829
V0.5_c2,bgs,3,lfmm,2,0.7,38,318,10,0.00827540549486925,311,11,0.0102386190556778
V0.5_c2,bgs,3,lfmm,3,0.01,38,263,10,0.0100060036021613,302,12,0.0125479261066574
V0.5_c2,bgs,3,lfmm,3,0.02,38,263,10,0.0100060036021613,301,12,0.0125896135688057
V0.5_c2,bgs,3,lfmm,3,0.05,38,263,10,0.0100060036021613,295,12,0.0128456735057984
V0.5_c2,bgs,3,lfmm,3,0.1,38,263,10,0.0100060036021613,290,12,0.0130671506352087
V0.5_c2,bgs,3,lfmm,3,0.15,38,263,10,0.0100060036021613,295,11,0.0107939339875112
V0.5_c2,bgs,3,lfmm,3,0.2,38,263,10,0.0100060036021613,291,11,0.0109423042141436
V0.5_c2,bgs,3,lfmm,3,0.3,38,263,10,0.0100060036021613,284,11,0.0112120088954781
V0.5_c2,bgs,3,lfmm,3,0.4,38,263,10,0.0100060036021613,277,11,0.0114953448603458
V0.5_c2,bgs,3,lfmm,3,0.5,38,263,10,0.0100060036021613,267,11,0.0119258821210329
V0.5_c2,bgs,3,lfmm,3,0.7,38,263,10,0.0100060036021613,250,11,0.0127368421052632
V0.5_c2,bgs,3,lfmm,5,0.01,38,198,10,0.013290802764487,232,12,0.0163339382940109
V0.5_c2,bgs,3,lfmm,5,0.02,38,198,10,0.013290802764487,232,12,0.0163339382940109
V0.5_c2,bgs,3,lfmm,5,0.05,38,198,10,0.013290802764487,226,12,0.0167675826734979
V0.5_c2,bgs,3,lfmm,5,0.1,38,198,10,0.013290802764487,224,12,0.0169172932330827
V0.5_c2,bgs,3,lfmm,5,0.15,38,198,10,0.013290802764487,228,11,0.0139658356417359
V0.5_c2,bgs,3,lfmm,5,0.2,38,198,10,0.013290802764487,227,11,0.0140273591467656
V0.5_c2,bgs,3,lfmm,5,0.3,38,198,10,0.013290802764487,223,11,0.014278970970026
V0.5_c2,bgs,3,lfmm,5,0.4,38,198,10,0.013290802764487,213,11,0.0149493451939708
V0.5_c2,bgs,3,lfmm,5,0.5,38,198,10,0.013290802764487,206,11,0.0154573326520184
V0.5_c2,bgs,3,lfmm,5,0.7,38,198,10,0.013290802764487,189,11,0.0168476747424116
V0.5_c2,bgs,3,lfmm,10,0.01,38,117,10,0.0224921277552857,153,12,0.0247678018575851
V0.5_c2,bgs,3,lfmm,10,0.02,38,117,10,0.0224921277552857,153,12,0.0247678018575851
V0.5_c2,bgs,3,lfmm,10,0.05,38,117,10,0.0224921277552857,149,12,0.0254327092900035
V0.5_c2,bgs,3,lfmm,10,0.1,38,117,10,0.0224921277552857,146,12,0.0259552992069214
V0.5_c2,bgs,3,lfmm,10,0.15,38,117,10,0.0224921277552857,148,11,0.0215149359886202
V0.5_c2,bgs,3,lfmm,10,0.2,38,117,10,0.0224921277552857,145,11,0.0219600725952813
V0.5_c2,bgs,3,lfmm,10,0.3,38,117,10,0.0224921277552857,138,11,0.0230739893211289
V0.5_c2,bgs,3,lfmm,10,0.4,38,117,10,0.0224921277552857,131,11,0.0243069505825633
V0.5_c2,bgs,3,lfmm,10,0.5,38,117,10,0.0224921277552857,120,11,0.0265350877192982
V0.5_c2,bgs,3,lfmm,10,0.7,38,117,10,0.0224921277552857,109,11,0.0292129406084017
V0.5_c2,bgs,4,emmax,2,0.01,37,94,4,0.00460034502587694,201,11,0.0162700013446282
V0.5_c2,bgs,4,emmax,2,0.02,37,94,4,0.00460034502587694,200,11,0.0163513513513514
V0.5_c2,bgs,4,emmax,2,0.05,37,94,4,0.00460034502587694,196,11,0.0166850523993381
V0.5_c2,bgs,4,emmax,2,0.1,37,94,4,0.00460034502587694,191,10,0.0141502759303806
V0.5_c2,bgs,4,emmax,2,0.15,37,94,4,0.00460034502587694,178,10,0.0151837230488916
V0.5_c2,bgs,4,emmax,2,0.2,37,94,4,0.00460034502587694,170,10,0.0158982511923688
V0.5_c2,bgs,4,emmax,2,0.3,37,94,4,0.00460034502587694,154,9,0.0142155142155142
V0.5_c2,bgs,4,emmax,2,0.4,37,94,4,0.00460034502587694,131,8,0.0132040437383949
V0.5_c2,bgs,4,emmax,2,0.5,37,94,4,0.00460034502587694,117,8,0.0147840147840148
V0.5_c2,bgs,4,emmax,2,0.7,37,94,4,0.00460034502587694,97,4,0.00445806631373642
V0.5_c2,bgs,4,emmax,3,0.01,37,70,4,0.00617760617760618,153,11,0.0213743154919626
V0.5_c2,bgs,4,emmax,3,0.02,37,70,4,0.00617760617760618,150,11,0.0218018018018018
V0.5_c2,bgs,4,emmax,3,0.05,37,70,4,0.00617760617760618,145,11,0.0225535880708295
V0.5_c2,bgs,4,emmax,3,0.1,37,70,4,0.00617760617760618,137,10,0.0197277569540343
V0.5_c2,bgs,4,emmax,3,0.15,37,70,4,0.00617760617760618,131,10,0.020631318341242
V0.5_c2,bgs,4,emmax,3,0.2,37,70,4,0.00617760617760618,124,10,0.021795989537925
V0.5_c2,bgs,4,emmax,3,0.3,37,70,4,0.00617760617760618,110,9,0.0199017199017199
V0.5_c2,bgs,4,emmax,3,0.4,37,70,4,0.00617760617760618,96,8,0.018018018018018
V0.5_c2,bgs,4,emmax,3,0.5,37,70,4,0.00617760617760618,86,8,0.0201131363922062
V0.5_c2,bgs,4,emmax,3,0.7,37,70,4,0.00617760617760618,72,4,0.00600600600600601
V0.5_c2,bgs,4,emmax,5,0.01,37,50,4,0.00864864864864865,115,11,0.0284371327849589
V0.5_c2,bgs,4,emmax,5,0.02,37,50,4,0.00864864864864865,111,11,0.0294618943267592
V0.5_c2,bgs,4,emmax,5,0.05,37,50,4,0.00864864864864865,107,11,0.0305632735539278
V0.5_c2,bgs,4,emmax,5,0.1,37,50,4,0.00864864864864865,101,10,0.0267594327000268
V0.5_c2,bgs,4,emmax,5,0.15,37,50,4,0.00864864864864865,95,10,0.0284495021337127
V0.5_c2,bgs,4,emmax,5,0.2,37,50,4,0.00864864864864865,90,10,0.03003003003003
V0.5_c2,bgs,4,emmax,5,0.3,37,50,4,0.00864864864864865,80,9,0.0273648648648649
V0.5_c2,bgs,4,emmax,5,0.4,37,50,4,0.00864864864864865,71,8,0.0243623905595737
V0.5_c2,bgs,4,emmax,5,0.5,37,50,4,0.00864864864864865,62,8,0.027898866608544
V0.5_c2,bgs,4,emmax,5,0.7,37,50,4,0.00864864864864865,52,4,0.00831600831600832
V0.5_c2,bgs,4,emmax,10,0.01,37,24,3,0.0101351351351351,64,8,0.027027027027027
V0.5_c2,bgs,4,emmax,10,0.02,37,24,3,0.0101351351351351,62,8,0.027898866608544
V0.5_c2,bgs,4,emmax,10,0.05,37,24,3,0.0101351351351351,60,8,0.0288288288288288
V0.5_c2,bgs,4,emmax,10,0.1,37,24,3,0.0101351351351351,57,8,0.0303461356092935
V0.5_c2,bgs,4,emmax,10,0.15,37,24,3,0.0101351351351351,51,8,0.0339162692103869
V0.5_c2,bgs,4,emmax,10,0.2,37,24,3,0.0101351351351351,48,8,0.036036036036036
V0.5_c2,bgs,4,emmax,10,0.3,37,24,3,0.0101351351351351,41,7,0.032300593276203
V0.5_c2,bgs,4,emmax,10,0.4,37,24,3,0.0101351351351351,36,6,0.027027027027027
V0.5_c2,bgs,4,emmax,10,0.5,37,24,3,0.0101351351351351,32,6,0.0304054054054054
V0.5_c2,bgs,4,emmax,10,0.7,37,24,3,0.0101351351351351,25,3,0.00972972972972973
V0.5_c2,bgs,4,lfmm,2,0.01,37,254,12,0.0153224090231964,322,13,0.014184992445862
V0.5_c2,bgs,4,lfmm,2,0.02,37,254,12,0.0153224090231964,324,14,0.0163496830163497
V0.5_c2,bgs,4,lfmm,2,0.05,37,254,12,0.0153224090231964,315,14,0.0168168168168168
V0.5_c2,bgs,4,lfmm,2,0.1,37,254,12,0.0153224090231964,309,13,0.0147817720633255
V0.5_c2,bgs,4,lfmm,2,0.15,37,254,12,0.0153224090231964,305,13,0.014975631369074
V0.5_c2,bgs,4,lfmm,2,0.2,37,254,12,0.0153224090231964,300,13,0.0152252252252252
V0.5_c2,bgs,4,lfmm,2,0.3,37,254,12,0.0153224090231964,287,13,0.0159148695734062
V0.5_c2,bgs,4,lfmm,2,0.4,37,254,12,0.0153224090231964,272,13,0.0167925278219396
V0.5_c2,bgs,4,lfmm,2,0.5,37,254,12,0.0153224090231964,267,13,0.0171069946350845
V0.5_c2,bgs,4,lfmm,2,0.7,37,254,12,0.0153224090231964,253,12,0.015382971904711
V0.5_c2,bgs,4,lfmm,3,0.01,37,191,11,0.0171218338757606,244,12,0.0159503766061143
V0.5_c2,bgs,4,lfmm,3,0.02,37,191,11,0.0171218338757606,245,13,0.0186431329288472
V0.5_c2,bgs,4,lfmm,3,0.05,37,191,11,0.0171218338757606,240,13,0.0190315315315315
V0.5_c2,bgs,4,lfmm,3,0.1,37,191,11,0.0171218338757606,235,12,0.016561242093157
V0.5_c2,bgs,4,lfmm,3,0.15,37,191,11,0.0171218338757606,232,12,0.0167753960857409
V0.5_c2,bgs,4,lfmm,3,0.2,37,191,11,0.0171218338757606,228,12,0.0170697012802276
V0.5_c2,bgs,4,lfmm,3,0.3,37,191,11,0.0171218338757606,217,12,0.0179349856769212
V0.5_c2,bgs,4,lfmm,3,0.4,37,191,11,0.0171218338757606,207,12,0.0188014101057579
V0.5_c2,bgs,4,lfmm,3,0.5,37,191,11,0.0171218338757606,201,12,0.0193626462283179
V0.5_c2,bgs,4,lfmm,3,0.7,37,191,11,0.0171218338757606,193,11,0.0169444055454418
V0.5_c2,bgs,4,lfmm,5,0.01,37,135,11,0.0242242242242242,182,12,0.0213840213840214
V0.5_c2,bgs,4,lfmm,5,0.02,37,135,11,0.0242242242242242,183,13,0.0249593856151233
V0.5_c2,bgs,4,lfmm,5,0.05,37,135,11,0.0242242242242242,176,13,0.0259520884520885
V0.5_c2,bgs,4,lfmm,5,0.1,37,135,11,0.0242242242242242,166,12,0.0234451318788668
V0.5_c2,bgs,4,lfmm,5,0.15,37,135,11,0.0242242242242242,162,12,0.024024024024024
V0.5_c2,bgs,4,lfmm,5,0.2,37,135,11,0.0242242242242242,157,12,0.0247891203305216
V0.5_c2,bgs,4,lfmm,5,0.3,37,135,11,0.0242242242242242,152,12,0.0256045519203414
V0.5_c2,bgs,4,lfmm,5,0.4,37,135,11,0.0242242242242242,146,12,0.0266567937800815
V0.5_c2,bgs,4,lfmm,5,0.5,37,135,11,0.0242242242242242,144,12,0.027027027027027
V0.5_c2,bgs,4,lfmm,5,0.7,37,135,11,0.0242242242242242,139,11,0.0235271242465487
V0.5_c2,bgs,4,lfmm,10,0.01,37,80,10,0.0337837837837838,107,11,0.0305632735539278
V0.5_c2,bgs,4,lfmm,10,0.02,37,80,10,0.0337837837837838,109,11,0.0300024795437639
V0.5_c2,bgs,4,lfmm,10,0.05,37,80,10,0.0337837837837838,101,11,0.0323789135670324
V0.5_c2,bgs,4,lfmm,10,0.1,37,80,10,0.0337837837837838,98,11,0.0333701047986762
V0.5_c2,bgs,4,lfmm,10,0.15,37,80,10,0.0337837837837838,96,11,0.0340653153153153
V0.5_c2,bgs,4,lfmm,10,0.2,37,80,10,0.0337837837837838,95,11,0.0344238975817923
V0.5_c2,bgs,4,lfmm,10,0.3,37,80,10,0.0337837837837838,95,11,0.0344238975817923
V0.5_c2,bgs,4,lfmm,10,0.4,37,80,10,0.0337837837837838,89,11,0.0367446097783176
V0.5_c2,bgs,4,lfmm,10,0.5,37,80,10,0.0337837837837838,89,11,0.0367446097783176
V0.5_c2,bgs,4,lfmm,10,0.7,37,80,10,0.0337837837837838,81,10,0.0333667000333667
V0.5_c2,bgs,5,emmax,2,0.01,30,156,2,0.000854700854700855,295,6,0.00406779661016949
V0.5_c2,bgs,5,emmax,2,0.02,30,156,2,0.000854700854700855,284,6,0.00422535211267606
V0.5_c2,bgs,5,emmax,2,0.05,30,156,2,0.000854700854700855,275,6,0.00436363636363636
V0.5_c2,bgs,5,emmax,2,0.1,30,156,2,0.000854700854700855,266,6,0.00451127819548872
V0.5_c2,bgs,5,emmax,2,0.15,30,156,2,0.000854700854700855,256,4,0.00208333333333333
V0.5_c2,bgs,5,emmax,2,0.2,30,156,2,0.000854700854700855,241,4,0.00221300138312586
V0.5_c2,bgs,5,emmax,2,0.3,30,156,2,0.000854700854700855,204,3,0.00147058823529412
V0.5_c2,bgs,5,emmax,2,0.4,30,156,2,0.000854700854700855,191,4,0.00279232111692845
V0.5_c2,bgs,5,emmax,2,0.5,30,156,2,0.000854700854700855,175,4,0.00304761904761905
V0.5_c2,bgs,5,emmax,2,0.7,30,156,2,0.000854700854700855,146,3,0.00205479452054795
V0.5_c2,bgs,5,emmax,3,0.01,30,120,2,0.00111111111111111,226,6,0.00530973451327434
V0.5_c2,bgs,5,emmax,3,0.02,30,120,2,0.00111111111111111,222,6,0.00540540540540541
V0.5_c2,bgs,5,emmax,3,0.05,30,120,2,0.00111111111111111,219,6,0.00547945205479452
V0.5_c2,bgs,5,emmax,3,0.1,30,120,2,0.00111111111111111,213,6,0.00563380281690141
V0.5_c2,bgs,5,emmax,3,0.15,30,120,2,0.00111111111111111,202,4,0.00264026402640264
V0.5_c2,bgs,5,emmax,3,0.2,30,120,2,0.00111111111111111,188,4,0.00283687943262411
V0.5_c2,bgs,5,emmax,3,0.3,30,120,2,0.00111111111111111,159,2,0.000838574423480084
V0.5_c2,bgs,5,emmax,3,0.4,30,120,2,0.00111111111111111,151,3,0.00198675496688742
V0.5_c2,bgs,5,emmax,3,0.5,30,120,2,0.00111111111111111,132,3,0.00227272727272727
V0.5_c2,bgs,5,emmax,3,0.7,30,120,2,0.00111111111111111,113,3,0.00265486725663717
V0.5_c2,bgs,5,emmax,5,0.01,30,85,2,0.00156862745098039,164,5,0.00508130081300813
V0.5_c2,bgs,5,emmax,5,0.02,30,85,2,0.00156862745098039,160,5,0.00520833333333333
V0.5_c2,bgs,5,emmax,5,0.05,30,85,2,0.00156862745098039,158,5,0.00527426160337553
V0.5_c2,bgs,5,emmax,5,0.1,30,85,2,0.00156862745098039,148,5,0.00563063063063063
V0.5_c2,bgs,5,emmax,5,0.15,30,85,2,0.00156862745098039,132,3,0.00227272727272727
V0.5_c2,bgs,5,emmax,5,0.2,30,85,2,0.00156862745098039,124,3,0.00241935483870968
V0.5_c2,bgs,5,emmax,5,0.3,30,85,2,0.00156862745098039,107,2,0.00124610591900312
V0.5_c2,bgs,5,emmax,5,0.4,30,85,2,0.00156862745098039,98,2,0.00136054421768707
V0.5_c2,bgs,5,emmax,5,0.5,30,85,2,0.00156862745098039,89,2,0.00149812734082397
V0.5_c2,bgs,5,emmax,5,0.7,30,85,2,0.00156862745098039,75,2,0.00177777777777778
V0.5_c2,bgs,5,emmax,10,0.01,30,42,2,0.00317460317460317,93,5,0.00896057347670251
V0.5_c2,bgs,5,emmax,10,0.02,30,42,2,0.00317460317460317,89,5,0.00936329588014981
V0.5_c2,bgs,5,emmax,10,0.05,30,42,2,0.00317460317460317,84,5,0.00992063492063492
V0.5_c2,bgs,5,emmax,10,0.1,30,42,2,0.00317460317460317,79,5,0.0105485232067511
V0.5_c2,bgs,5,emmax,10,0.15,30,42,2,0.00317460317460317,70,3,0.00428571428571429
V0.5_c2,bgs,5,emmax,10,0.2,30,42,2,0.00317460317460317,67,3,0.00447761194029851
V0.5_c2,bgs,5,emmax,10,0.3,30,42,2,0.00317460317460317,57,2,0.00233918128654971
V0.5_c2,bgs,5,emmax,10,0.4,30,42,2,0.00317460317460317,53,2,0.00251572327044025
V0.5_c2,bgs,5,emmax,10,0.5,30,42,2,0.00317460317460317,47,2,0.00283687943262411
V0.5_c2,bgs,5,emmax,10,0.7,30,42,2,0.00317460317460317,41,2,0.0032520325203252
V0.5_c2,bgs,5,lfmm,2,0.01,30,349,8,0.0061127029608405,417,10,0.00799360511590728
V0.5_c2,bgs,5,lfmm,2,0.02,30,349,8,0.0061127029608405,414,9,0.00652173913043478
V0.5_c2,bgs,5,lfmm,2,0.05,30,349,8,0.0061127029608405,408,9,0.00661764705882353
V0.5_c2,bgs,5,lfmm,2,0.1,30,349,8,0.0061127029608405,400,9,0.00675
V0.5_c2,bgs,5,lfmm,2,0.15,30,349,8,0.0061127029608405,390,9,0.00692307692307692
V0.5_c2,bgs,5,lfmm,2,0.2,30,349,8,0.0061127029608405,387,9,0.00697674418604651
V0.5_c2,bgs,5,lfmm,2,0.3,30,349,8,0.0061127029608405,374,9,0.0072192513368984
V0.5_c2,bgs,5,lfmm,2,0.4,30,349,8,0.0061127029608405,367,9,0.00735694822888283
V0.5_c2,bgs,5,lfmm,2,0.5,30,349,8,0.0061127029608405,352,9,0.00767045454545455
V0.5_c2,bgs,5,lfmm,2,0.7,30,349,8,0.0061127029608405,316,8,0.00675105485232068
V0.5_c2,bgs,5,lfmm,3,0.01,30,276,7,0.00591787439613527,340,9,0.00794117647058824
V0.5_c2,bgs,5,lfmm,3,0.02,30,276,7,0.00591787439613527,337,9,0.00801186943620178
V0.5_c2,bgs,5,lfmm,3,0.05,30,276,7,0.00591787439613527,329,9,0.00820668693009119
V0.5_c2,bgs,5,lfmm,3,0.1,30,276,7,0.00591787439613527,318,9,0.00849056603773585
V0.5_c2,bgs,5,lfmm,3,0.15,30,276,7,0.00591787439613527,309,9,0.0087378640776699
V0.5_c2,bgs,5,lfmm,3,0.2,30,276,7,0.00591787439613527,303,9,0.00891089108910891
V0.5_c2,bgs,5,lfmm,3,0.3,30,276,7,0.00591787439613527,295,9,0.00915254237288136
V0.5_c2,bgs,5,lfmm,3,0.4,30,276,7,0.00591787439613527,287,9,0.00940766550522648
V0.5_c2,bgs,5,lfmm,3,0.5,30,276,7,0.00591787439613527,269,8,0.00793060718711276
V0.5_c2,bgs,5,lfmm,3,0.7,30,276,7,0.00591787439613527,244,8,0.00874316939890711
V0.5_c2,bgs,5,lfmm,5,0.01,30,200,6,0.006,256,9,0.010546875
V0.5_c2,bgs,5,lfmm,5,0.02,30,200,6,0.006,250,9,0.0108
V0.5_c2,bgs,5,lfmm,5,0.05,30,200,6,0.006,246,9,0.0109756097560976
V0.5_c2,bgs,5,lfmm,5,0.1,30,200,6,0.006,237,9,0.0113924050632911
V0.5_c2,bgs,5,lfmm,5,0.15,30,200,6,0.006,231,9,0.0116883116883117
V0.5_c2,bgs,5,lfmm,5,0.2,30,200,6,0.006,227,9,0.0118942731277533
V0.5_c2,bgs,5,lfmm,5,0.3,30,200,6,0.006,220,9,0.0122727272727273
V0.5_c2,bgs,5,lfmm,5,0.4,30,200,6,0.006,210,9,0.0128571428571429
V0.5_c2,bgs,5,lfmm,5,0.5,30,200,6,0.006,195,7,0.00837606837606838
V0.5_c2,bgs,5,lfmm,5,0.7,30,200,6,0.006,179,7,0.00912476722532588
